"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Papilio multicaudata","2018-09-11 14:10:23 -0500","","Parque Las Americas, Ciudad de México, CDMX, MX",19.39963,-99.1501528333,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16426556","https://static.inaturalist.org/photos/24717999/medium.jpg?1536693995","hrsjhector",16426556,"xochiquetzal","Insecta",68263,"false",1,0,"Tue Sep 11 2018 14:10:23 GMT-0500 (CDT)","2018-09-11","2018-09-11 19:10:23 UTC","Central Time (US & Canada)",10,NA,NA,"false","","",NA,269511,"2018-09-11 19:23:16 UTC","2018-09-12 12:08:57 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2011-08-17 10:49:00 -0600","","Fremont County, CO, USA",38.5026581923,-105.1098814765,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16415494","https://static.inaturalist.org/photos/24696788/medium.jpg?1536669077","vantruan",16415494,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2011/08/17 10:49 AM MDT","2011-08-17","2011-08-17 16:49:00 UTC","Mountain Time (US & Canada)",488,NA,NA,"false","","",NA,1099152,"2018-09-11 12:31:45 UTC","2018-09-11 15:45:37 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-09-02 10:10:29 -0500","","Unnamed Road, Comstock, TX 78837, USA",29.8979663849,-100.9973144531,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16407931","https://static.inaturalist.org/photos/24682139/medium.jpeg?1536631477","alisonnorthup",16407931,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018-09-02 10:10:29 AM CDT","2018-09-02","2018-09-02 15:10:29 UTC","Central Time (US & Canada)",NA,NA,NA,"false","gps","gps",NA,438488,"2018-09-11 02:04:25 UTC","2018-09-11 03:09:44 UTC","research","CC0",NA,2,"false"
"Papilio multicaudata","2015-06-10 19:02:00 -0500","","Molino de Parras, Morelia, Mich., Mexico",19.7006684705,-101.2053529184,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16404788","https://static.inaturalist.org/photos/24676407/medium.jpg?1536624169","aleczs",16404788,"xochiquetzal","Insecta",68263,"false",2,0,"2015/06/10 7:02 PM -0500","2015-06-10","2015-06-11 00:02:00 UTC","Bogota",977,NA,NA,"false","","",NA,1198515,"2018-09-11 00:04:08 UTC","2018-09-11 02:51:53 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2013-04-26 12:07:00 UTC","","Sandoval County, NM, USA",35.7775789873,-106.2698326479,"Arthropoda, Insecta, Lepidoptera, Papilionidae","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16385801","https://static.inaturalist.org/photos/24642549/medium.jpg?1536580011","j_albright",16385801,"Two-tailed Swallowtail","Insecta",68263,"false",3,1,"2013/04/26 12:07 PM UTC","2013-04-26","2013-04-26 12:07:00 UTC","UTC",31,NA,NA,"false","","",NA,1163555,"2018-09-10 11:52:38 UTC","2018-09-18 16:16:34 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2018-07-17 06:37:00 -0500","","Cibola Addition, Albuquerque, NM 87112, USA",35.1133877045,-106.4899048439,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16377331","https://static.inaturalist.org/photos/24626527/medium.jpeg?1536545250","teresajmayfield",16377331,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018/07/17 6:37 AM CDT","2018-07-17","2018-07-17 11:37:00 UTC","Central Time (US & Canada)",115,NA,NA,"false","","",NA,6474,"2018-09-10 02:08:24 UTC","2018-09-10 23:31:45 UTC","research","CC-BY",NA,NA,"false"
"Papilio multicaudata","2018-06-11 13:41:50 -0500","","Av. Andrés Molina Enríquez 738, San Andrés Tetepilco, 09440 Ciudad de México, CDMX, México",19.3702774048,-99.130279541,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16375690","https://static.inaturalist.org/photos/24623511/medium.jpeg?1536541955","beckacastorena",16375690,"xochiquetzal","Insecta",68263,"false",2,0,"2018-06-11 1:41:50 p. m. CDT","2018-06-11","2018-06-11 18:41:50 UTC","Central Time (US & Canada)",NA,NA,NA,"false","gps","gps",NA,1196024,"2018-09-10 01:12:30 UTC","2018-09-10 12:19:03 UTC","research","CC-BY-NC",NA,2,"false"
"Papilio multicaudata","2018-09-09 09:59:17 -0600","","Prescott, AZ 86305, USA",34.6323311996,-112.5585536286,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16372250","https://static.inaturalist.org/photos/24617190/medium.jpeg?1536535888","francisco390",16372250,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018-09-09 9:59:17 AM MST","2018-09-09","2018-09-09 15:59:17 UTC","Mountain Time (US & Canada)",1407,NA,NA,"false","gps","gps",NA,667483,"2018-09-09 23:30:58 UTC","2018-09-10 00:00:49 UTC","research","",NA,2,"false"
"Papilio multicaudata","2018-09-09 01:29:51 -0500","","115 View Point Dr E, Boerne, TX, US",29.8008208998,-98.7647587594,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16366271","https://static.inaturalist.org/photos/24606088/medium.jpg?1536525705","charlottemarie22",16366271,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"Sun Sep 09 2018 01:29:51 GMT-0500 (CDT)","2018-09-09","2018-09-09 06:29:51 UTC","Central Time (US & Canada)",22,NA,NA,"false","","",NA,1162700,"2018-09-09 20:40:44 UTC","2018-09-11 05:06:23 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2018-09-04 18:32:00 -0500","","Jeff Davis County, TX, USA",30.5344232455,-104.0648243632,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16360026","https://static.inaturalist.org/photos/24594820/medium.jpeg?1536515263","oddfitz",16360026,"Two-tailed Swallowtail","Insecta",68263,"false",4,1,"2018/09/04 6:32 PM CDT","2018-09-04","2018-09-04 23:32:00 UTC","Central Time (US & Canada)",4,NA,NA,"false","","",NA,115786,"2018-09-09 17:53:41 UTC","2018-09-10 13:20:21 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-03-21 14:37:35 -0600","","2801–2915 Vista del Rey NE, Albuquerque, NM, US",35.113225,-106.4892716667,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16343896","https://static.inaturalist.org/photos/24564823/medium.jpg?1536464237","stoat77",16343896,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"Wed Mar 21 2018 14:37:35 GMT-0600 (MDT)","2018-03-21","2018-03-21 20:37:35 UTC","Mountain Time (US & Canada)",5,NA,NA,"false","","",NA,1192423,"2018-09-09 03:37:15 UTC","2018-09-09 04:01:54 UTC","research","",NA,3,"false"
"Papilio multicaudata","2018-09-08 14:20:46 -0500","It was flapping it’s wings so fast it was hard to get a good shot of it.","10601 Derecho Dr, Austin, TX, US",30.2154211058,-97.9352916697,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16341718","https://static.inaturalist.org/photos/24560249/medium.jpg?1536458805","bugemon_go",16341718,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"Sat Sep 08 2018 14:20:46 GMT-0500 (CDT)","2018-09-08","2018-09-08 19:20:46 UTC","Central Time (US & Canada)",22,NA,NA,"false","","",NA,1187758,"2018-09-09 02:05:48 UTC","2018-09-18 12:36:22 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2010-04-30 00:00:00 +0000","I found this individual as a larva the previous September feeding on Chokecherry - <i>Prunus virginiana</i>. ","Garden County, NE, USA",41.30377912,-102.1029628673,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16321563","https://static.inaturalist.org/photos/24520477/medium.jpeg?1536422558","daverogers",16321563,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2010/04/30 3:29 PM UTC","2010-04-30","","UTC",2,NA,NA,"false","","",NA,278660,"2018-09-08 16:16:49 UTC","2018-09-11 00:54:55 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2017-09-30 10:19:28 -0500","","Calle Galeana 53, Tlalnepantla, Edomex, MX",19.5334211546,-99.1978695131,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16320322","https://static.inaturalist.org/photos/24519371/medium.jpg?1536421644","rivasitsme",16320322,"xochiquetzal","Insecta",68263,"false",1,0,"Sat Sep 30 2017 10:19:28 GMT-0500 (CDT)","2017-09-30","2017-09-30 15:19:28 UTC","Central Time (US & Canada)",4,NA,NA,"false","","",NA,1193368,"2018-09-08 15:47:15 UTC","2018-09-08 18:51:29 UTC","research","",NA,3,"false"
"Papilio multicaudata","2018-09-03 12:09:00 -0500","","Alpine, TX, USA",30.3621659551,-103.6691152013,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16320070","https://static.inaturalist.org/photos/24518669/medium.jpg?1536420980","tjarrell",16320070,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2018/09/03 12:09 PM CDT","2018-09-03","2018-09-03 17:09:00 UTC","Central Time (US & Canada)",4,NA,NA,"false","","",NA,132037,"2018-09-08 15:39:53 UTC","2018-09-09 14:31:55 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2017-08-24 14:52:14 -0500","","Capitol Reef National Park, Teasdale, UT, US",38.2802851422,-111.2278386918,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16288690","https://static.inaturalist.org/photos/24462381/medium.jpg?1536335694","stevenconradt",16288690,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"Thu Aug 24 2017 14:52:14 GMT-0500 (CDT)","2017-08-24","2017-08-24 19:52:14 UTC","Central Time (US & Canada)",12606,NA,NA,"false","","",NA,1188492,"2018-09-07 15:54:53 UTC","2018-09-18 16:16:55 UTC","research","",NA,3,"false"
"Papilio multicaudata","2018-08-30 15:20:00 -0500","","Sanderson, TX 79848, USA",30.1401628983,-102.3963713465,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16263287","https://static.inaturalist.org/photos/24416737/medium.jpeg?1536255503","tjay13",16263287,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018/08/30 3:20 PM CDT","2018-08-30","2018-08-30 20:20:00 UTC","Central Time (US & Canada)",223,NA,NA,"false","","",NA,677324,"2018-09-06 18:10:03 UTC","2018-09-06 18:36:05 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2018-09-05 16:34:00 -0600","","Rapid City, SD, USA",44.0805434,-103.2310149,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16260345","https://static.inaturalist.org/photos/24413000/medium.jpg?1536250503","aggie_wildlifer",16260345,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2018/09/05 4:34 PM MDT","2018-09-05","2018-09-05 22:34:00 UTC","Mountain Time (US & Canada)",16528,"","","false","","",NA,190613,"2018-09-06 16:15:13 UTC","2018-09-06 16:44:54 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2018-09-05 14:22:22 -0500","","Viaducto Presidente Miguel Alemán, Mexico City, CDMX, MX",19.4002283333,-99.16883,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16237433","https://static.inaturalist.org/photos/24372274/medium.jpg?1536176333","venom",16237433,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"Wed Sep 05 2018 14:22:22 GMT-0500 (CDT)","2018-09-05","2018-09-05 19:22:22 UTC","Central Time (US & Canada)",165,"","","false","","",NA,313163,"2018-09-05 19:38:50 UTC","2018-09-06 13:28:37 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2018-09-04 12:12:36 -0500","","79830, Alpine, TX, US",30.36335,-103.65052,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16228042","https://static.inaturalist.org/photos/24355387/medium.jpg?1536150845","stephenfalick",16228042,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"Tue Sep 04 2018 12:12:36 GMT-0500 (CDT)","2018-09-04","2018-09-04 17:12:36 UTC","Central Time (US & Canada)",10,"","","false","","",NA,88342,"2018-09-05 12:33:09 UTC","2018-09-12 19:26:37 UTC","research","",NA,3,"false"
"Papilio multicaudata","2018-09-04 15:45:49 -0600","","Bonneville Shoreline Trail, Salt Lake City, UT 84108, USA",40.76613377,-111.82554353,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16215018","https://static.inaturalist.org/photos/24329701/medium.jpeg?1536097618","annastella",16215018,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018-09-04 3:45:49 PM MDT","2018-09-04","2018-09-04 21:45:49 UTC","Mountain Time (US & Canada)",4,"","","false","","",NA,786585,"2018-09-04 21:46:52 UTC","2018-09-06 14:30:51 UTC","research","",NA,2,"false"
"Papilio multicaudata","2018-08-25 16:51:29 -0600","","Colorado, US",39.6962092645,-105.1839300333,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16189942","https://static.inaturalist.org/photos/24283355/medium.jpeg?1536023479","harpsicalbiobug",16189942,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2018-08-25 4:51:29 PM MDT","2018-08-25","2018-08-25 22:51:29 UTC","Mountain Time (US & Canada)",9,"2816 W 28th Ave, Denver, CO 80211, USA","obscured","true","","",NA,41817,"2018-09-04 01:11:15 UTC","2018-09-04 15:52:01 UTC","research","",NA,2,"false"
"Papilio multicaudata","2018-09-01 23:42:00 -0500","","Saltillo, Coah., México",25.335300529,-100.9919216157,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16186443","https://static.inaturalist.org/photos/24276560/medium.jpeg?1536017504","rociohernandez",16186443,"xochiquetzal","Insecta",68263,"false",1,0,"2018/09/01 11:42 PM CDT","2018-09-01","2018-09-02 04:42:00 UTC","Central Time (US & Canada)",2,"","","false","","",NA,268235,"2018-09-03 23:33:04 UTC","2018-09-04 04:35:18 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-08-31 09:21:12 -0700","","21120 US Highway 84, Hernandez, NM, US",36.208361059,-106.30939538,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16169428","https://static.inaturalist.org/photos/24244359/medium.jpg?1535987431","aislas",16169428,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"Fri Aug 31 2018 09:21:12 GMT-0700 (PDT)","2018-08-31","2018-08-31 16:21:12 UTC","Pacific Time (US & Canada)",22,"","","false","","",NA,1161691,"2018-09-03 15:10:20 UTC","2018-09-17 03:05:50 UTC","research","",NA,3,"false"
"Papilio multicaudata","2016-06-21 10:15:00 -0600","Western Tiger Swallow Tail with milkweed, South Platte River","Littleton, CO, USA",39.6074757888,-105.0233427809,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16148384","https://static.inaturalist.org/photos/24205169/medium.jpeg?1535926542","briancriter",16148384,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2016/06/21 10:15 AM MDT","2016-06-21","2016-06-21 16:15:00 UTC","Mountain Time (US & Canada)",8,"","","false","","",NA,787662,"2018-09-02 22:16:36 UTC","2018-09-02 22:41:30 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-06-25 16:29:00 -0600","","Central Boulder, Boulder, CO, USA",40.0347513425,-105.294219407,"butterflies","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16146603","https://static.inaturalist.org/photos/24201409/medium.jpeg?1535922960","willem9",16146603,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"2018/06/25 4:29 PM MDT","2018-06-25","2018-06-25 22:29:00 UTC","Mountain Time (US & Canada)",31,"","","false","","",NA,444767,"2018-09-02 21:25:40 UTC","2018-09-08 00:41:16 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-06-20 15:04:00 -0600","","Central Boulder, Boulder, CO, USA",40.0336727586,-105.2765806022,"butterflies","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16146599","https://static.inaturalist.org/photos/24200222/medium.jpeg?1535921721","willem9",16146599,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018/06/20 3:04 PM MDT","2018-06-20","2018-06-20 21:04:00 UTC","Mountain Time (US & Canada)",39,"","","false","","",NA,444767,"2018-09-02 21:25:38 UTC","2018-09-02 22:49:10 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-09-01 12:08:00 -0500","","Toluca, Méx., México",19.3097152862,-99.7104642455,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16116534","https://static.inaturalist.org/photos/24148523/medium.jpeg?1535846757","juancarlosgarciamorales1",16116534,"xochiquetzal","Insecta",68263,"false",3,0,"2018/09/01 12:08 PM CDT","2018-09-01","2018-09-01 17:08:00 UTC","Central Time (US & Canada)",206,"","","false","","",NA,64596,"2018-09-02 00:11:47 UTC","2018-09-03 04:16:37 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2018-09-01 11:46:00 -0500","","Toluca, Méx., México",19.3097152862,-99.7104642455,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16116528","https://static.inaturalist.org/photos/24148440/medium.jpeg?1535846665","juancarlosgarciamorales1",16116528,"xochiquetzal","Insecta",68263,"false",2,0,"2018/09/01 11:46 AM CDT","2018-09-01","2018-09-01 16:46:00 UTC","Central Time (US & Canada)",206,"","","false","","",NA,64596,"2018-09-02 00:11:43 UTC","2018-09-03 04:16:41 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2018-09-01 10:18:00 -0500","","Blanco County, TX, USA",30.2849023265,-98.3939649459,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16115644","https://static.inaturalist.org/photos/24147238/medium.jpg?1535845170","nancynorman",16115644,"Two-tailed Swallowtail","Insecta",68263,"false",4,0,"2018/09/01 10:18 AM CDT","2018-09-01","2018-09-01 15:18:00 UTC","Central Time (US & Canada)",31,"","","false","","",NA,522920,"2018-09-01 23:40:19 UTC","2018-09-04 17:51:51 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-09-01 17:02:40 -0600","","84629, Fairview, UT, US",39.980452246,-111.452868474,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16115062","https://static.inaturalist.org/photos/24146348/medium.jpg?1535843926","snarglesnarfle",16115062,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"Sat Sep 01 2018 17:02:40 GMT-0600 (MDT)","2018-09-01","2018-09-01 23:02:40 UTC","Mountain Time (US & Canada)",20439,"","","false","","",NA,1178176,"2018-09-01 23:18:27 UTC","2018-09-02 16:03:47 UTC","research","",NA,3,"false"
"Papilio multicaudata","2014-04-04 10:49:00 -0600","","Coconino County, AZ, USA",34.5481688864,-111.5357003,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16109477","https://static.inaturalist.org/photos/24136091/medium.jpg?1535833079","gregpc",16109477,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2014/04/04 10:49 AM MST","2014-04-04","2014-04-04 16:49:00 UTC","Mountain Time (US & Canada)",241,"","","false","","",NA,1173365,"2018-09-01 20:20:00 UTC","2018-09-02 23:08:41 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-09-01 10:03:00 -0500","","Blanco County, TX, USA",30.2846200396,-98.3931326812,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/16108644","https://static.inaturalist.org/photos/24133875/medium.jpg?1535830881","greglasley",16108644,"Two-tailed Swallowtail","Insecta",68263,"false",4,0,"2018/09/01 10:03 AM CDT","2018-09-01","2018-09-01 15:03:00 UTC","Central Time (US & Canada)",31,"","","false","","",NA,9706,"2018-09-01 19:53:46 UTC","2018-09-02 03:17:26 UTC","research","CC-BY-NC",NA,NA,"false"
